Close,High,Low,Open,Volume,MA_3,MA_15,stoch_k,stoch_d,RSI_14,ATR_14,SR_min,SR_max,dist_to_support,dist_to_resistance,support_touches,resistance_touches,strong_support,strong_resistance,sr_zone,ma_cross,rsi_zone,log_return,target
0.19125549598700634,0.1763086547753896,0.2376548755069134,0.15897294672774423,0.46798912928312597,0.11634656781536738,0.007439670003943625,0.8278490220096275,1.002419790870787,1.2262226744877769,-0.5861844446079146,3274.88,3763.96,0.14934287668555793,0.0,2,1,False,False,NONE,0,overbought,0.20058030600661653,-0.780668770536166
0.10350435737336958,0.14052656040626177,0.1742002554728291,0.21968371679772505,0.35119514314170075,0.1696012705677541,0.0462917139941964,0.3925699506922604,0.8432268789162001,0.764080218073182,-0.5437599903260719,3274.88,3763.96,0.14077767735000968,0.00745225772856252,2,1,False,False,NONE,0,overbought,-0.780668770536166,0.11587934503228561
0.1451118491224383,0.08793408613217492,0.18947026018997154,0.1294625053999119,0.41525131910745694,0.1722320382101174,0.09097288189912439,0.4766033270501664,0.6058118233069859,0.8427308323715662,-0.5711444846271911,3274.88,3763.96,0.14483889486026966,0.003918745151383117,2,1,False,False,NONE,0,overbought,0.11587934503228561,0.07900003816044132
0.1815262253599682,0.15433508675676375,0.22993742171898515,0.173399578172208,0.3743616367527707,0.1689724018086225,0.12924969784205126,0.5709633822211927,0.5138630785123449,0.911514194770584,-0.5668768032311676,3274.88,3763.96,0.1483932235684971,0.0008262574522577624,2,2,False,False,NONE,0,overbought,0.07900003816044132,1.3868645704682923
0.40955405044189086,0.3056585244369428,0.30190102926283735,0.20131401471984942,0.5415757241846962,0.27150945298488827,0.1727299125336769,1.1634442011894446,0.7897871036392528,1.273683544631908,-0.4767197781751089,3274.88,3833.74,0.17065052765292152,0.0,2,1,False,False,NONE,0,overbought,1.3868645704682923,0.34536907452601695
0.4862932814647969,0.41843816247789195,0.4235333778520817,0.4361770710988266,0.530013667860397,0.38581683110288567,0.22368370078671362,0.9860738777282667,0.9721452054127364,1.3730105811362248,-0.39092230337746725,3274.88,3858.27,0.17814087844440096,0.0,2,1,False,False,NONE,0,overbought,0.34536907452601695,-0.021386299656370338
0.508817637900382,0.48925188782753337,0.6222413226053884,0.51453777638503,0.49160327181030283,0.4954705804033127,0.2730918381034319,0.7768660501327972,1.0458452840933987,1.4017870892323703,-0.4217771289458832,3274.88,3865.47,0.18033943228454163,0.0,2,2,False,False,NONE,0,overbought,-0.021386299656370338,-0.364176218719999
0.48038063790045604,0.4936646125525846,0.5099424758194941,0.5371009027873276,0.44708471954398077,0.5191998949145107,0.32196646238389226,0.6407106318913756,0.8587398639595014,1.2406416283206023,-0.3433410428032887,3274.88,3865.47,0.17756375806136407,0.0023515898454779605,2,2,False,False,NONE,0,overbought,-0.364176218719999,0.4651427172558952
0.5754834761840406,0.4782350852826759,0.5717150866946715,0.5046175113787492,0.3980552435845818,0.549081642119208,0.3753924139242854,1.0381972285708279,0.8773967133202183,1.3773962106345277,-0.34247168359331176,3274.88,3886.78,0.1868465409419582,0.0,2,1,False,False,NONE,0,overbought,0.4651427172558952,1.3610066813211337
0.8072027930151282,0.7136404410231952,0.7235246584290242,0.6059168736037651,0.5791490962259752,0.649050812529022,0.43734359641032555,1.0743163635776534,0.9838650351094478,1.6439345501572513,-0.2440138643906239,3274.88,3960.85,0.20946416357240563,0.0,2,1,False,False,NONE,0,overbought,1.3610066813211337,0.3077866388495705
0.8807197897146095,0.7764392173824362,0.9108543059308973,0.8296078965214101,0.5852625500625119,0.7831780377056212,0.5020589472611786,1.1048944239319411,1.1500133533544765,1.713609478269522,-0.26076108333014925,3274.88,3984.35,0.2166399990228649,0.0,2,1,False,False,NONE,0,overbought,0.3077866388495705,0.9833177594767625
1.0593504497801574,0.981105592725315,1.0499333769723391,0.9065290680843046,0.5735071305969358,0.9452899226635368,0.5858468402765481,1.0225838832706893,1.1444247673067105,1.8618188907048545,-0.1978961726965061,3289.94,4041.45,0.22842665823692826,0.0,5,1,True,False,SUPPORT,0,overbought,0.9833177594767625,-1.4985086534231076
0.8547542121569213,0.9773532757822436,0.9230241369041691,1.08791031722122,0.7618454790108283,0.9612212645615151,0.6586988138120683,0.3864785982853579,0.8982225304161414,0.9270186205198752,-0.02727924665827406,3315.5,4041.45,0.19923088523601273,0.01618231080429045,6,1,True,False,SUPPORT,0,overbought,-1.4985086534231076,0.5236512069542956
